url,length_url,abnormal_subdomain,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,status
http://www.RightAttitudes.com/,30,0,100,0,100,0,0,0,0,16.94915254,0,0,legitimate
http://apple.com.aieuv.cn/mim/t0598zry5c01h7w60ff18955z55j1wq48us00r6uo0394k5384.html,85,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.thescrapescape.com/cccxxxxxxxxxc/doc/doc/processing.html,67,0,0,0,0,100,0,0,0,100,0,0,phishing
http://eostechnologies.net/wp-admin/network/boxMrenewal.php?Email=abuse,71,0,100,0,0,0,0,0,0,100,0,0,phishing
http://stellar-book.smvi.co/oYles.html,38,0,100,0,100,0,0,0,0,0,0,0,phishing
https://www.liftmaster.com/,27,0,52.77777778,0,97.91666667,2.083333333,0,0,0,26.66666667,0,0,legitimate
http://caxtons.whodigital.com/LORDS/ipad/ipad/Docs.htm,54,0,80,0,97.61904762,2.380952381,0,0,0,64.1025641,0,0,phishing
https://www.britanniahotels.com/,32,0,66.66666667,0,100,0,0,0,0,33.33333333,0,0,legitimate
http://dictionary.sensagent.com/Blackletter/en-en/,50,0,7.692307692,0,0,100,0,0,0,55.20833333,0,0,legitimate
https://1drv.ms/w/s!At6aBCMxoQeQgRRAHazJu3fO1Ojj,48,0,0,0,0,0,0,0,0,0,0,0,phishing
https://myactivity.google.com/,30,0,50,0,100,0,0,0,0,0,0,0,legitimate
http://investorplace.com/2016/12/buy-nokia-corp-adr-nok-stock-3-pros-3-cons/,76,0,87.5,0,0,100,0,0,0,63.63636364,0,0,legitimate
http://www.dxzone.com/catalog/Internet_and_Radio/Online_Receivers/,66,0,50,0,0,0,0,0,0,25,0,0,legitimate
https://www.belivehotels.com/hotel/PT/home.jsp,46,0,71.42857143,0,97.61904762,2.380952381,0,0,0,35.48387097,0,0,legitimate
https://colegiopatagonia.cl/Charlie/Chase0ChaseChasechase-Online/wwwhttpsChase-Chase0ChaseOnline/wwwChaseOnlinebankingcom-account0notifications0CentreUSA/verification.php?step1=,200,0,100,0,100,0,0,0,0,0,0,0,phishing
https://docs.google.com/forms/d/e/1FAIpQLScB-ck43iaBrukq-rTijaHHVLreYAi4PP8d1yu4ph1mOazQIQ/viewform,99,0,33.33333333,0,0,100,0,0,0,0,0,0,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/7d2610d2c83c4b1/?cmd=_update&dispatch=7d2610d2c83c4b114&locale=_US,128,0,100,0,100,0,0,0,0,100,0,0,phishing
http://www.wikihow.com/Get-a-Free-Internet-Connection,53,0,66.66666667,0,92.30769231,7.692307692,0,0,0,84.92063492,0,0,legitimate
http://www.easycounter.com/report/nbc4i.com,43,0,66.66666667,0,100,0,0,0,0,100,0,0,legitimate
http://www.fifplay.com/fifa-18-nintendo-switch/,47,0,90,0,50,50,0,0,0,33.33333333,0,0,legitimate
https://www.howtogeek.com/196051/htg-explains-what-is-a-file-system-and-why-are-there-so-many-of-them/,102,0,88.88888889,0,75,25,0,0,0,21.05263158,0,0,legitimate
http://www.ncst.com/products/categories/116,43,0,0,0,100,0,0,0,0,28.57142857,0,0,legitimate
http://half-life.wikia.com/wiki/Portal,38,0,25,0,33.33333333,66.66666667,0,0,0,22.22222222,0,0,legitimate
https://www.betclic.fr/ui/legislation/restricted,48,0,0,0,0,100,0,0,0,100,0,0,legitimate
https://netorg304921-my.sharepoint.com/:b:/g/personal/lurie_lurieharrell_com/EZ0m_trH4WNFpd1kglZOvvQBVh036dBg0HO71nUo3-VHVg,123,0,7.692307692,0,0,0,0,0,0,0,0,0,phishing
https://amazonclientenquete.navettetrans.com/,45,0,100,0,0,0,0,0,0,100,0,0,phishing
https://forums.digitalpoint.com/threads/how-to-convert-txt-files-to-csv.1446799/,80,0,81.81818182,0,100,0,0,0,0,72.72727273,0,0,legitimate
http://ht.ly/Ech230qaP29,24,0,0,0,0,0,0,0,0,0,0,0,phishing
http://latinasonline09.webcindario.com/app/facebook.com/?lang=de&key=t,70,0,0,0,0,100,0,0,0,0,0,0,phishing
http://web-rechungbetrag-domain.de/WWW.T-ONLINE.DE-TELEKOM-2016/login.idm.telekom.com/toid/mein-suport.html,107,0,100,0,90.90909091,9.090909091,0,0,0,37.5,0,0,phishing
http://secureupdate.appleld.com.duilawyeryork.com/ap/75529a559bc89ee?cmd=_update&dispatch=75529a559bc89ee8a&locale=_US,118,0,100,0,100,0,0,0,0,100,0,0,phishing
https://en.wikipedia.org/wiki/DNA_replication,45,0,100,0,100,0,0,0,0,75.12690355,0,0,legitimate
https://www.ustore.bg/kunde.php,31,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.kelediciones.com/,28,0,28.57142857,0,50,50,0,0,0,85.71428571,0,0,legitimate
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjkpcrmsYzVAhXNb1AKHfpSD0gQFggoMAA&url=https%3A%2F%2Fwww.airbnb.com%2Flogin&usg=AFQjCNGlhXvjMilGJPcS296bPLIIDTjQzw,203,0,0,0,0,0,0,0,0,0,0,0,phishing
https://wiki.guildwars2.com/wiki/Commander,42,0,100,0,98,2,0,0,0,93.44262295,0,0,legitimate
http://bpl.kr/6aB?3928392?9382,30,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.gather-online.com/wp-content/themes/slimwriter/hmm/DHL2015/DHL/,74,0,0,0,0,0,0,0,0,0,0,0,phishing
https://www.depicus.com/wake-on-lan/wake-on-lan-gui,51,0,100,0,100,0,0,0,0,9.090909091,0,0,legitimate
https://nil-day.sparkdesignlabs.com/tz?no=ZIFwlWtpaWKclbOlkpplaJWkYsBxj2o/eric.linden%40telenet.be,98,0,66.66666667,0,100,0,0,0,0,0,0,0,phishing
http://doz.tode.cz/,19,0,0,0,0,0,0,0,0,0,0,0,phishing
https://lumiere.nl/,19,0,100,0,85.71428571,14.28571429,0,0,0,25,0,0,legitimate
http://cns-international2.com/r.htm,35,0,0,0,0,0,0,0,0,0,0,0,phishing
https://www.marsbahis272.com/?btag=655160_8F21225E5CBB4D50BAAC51EBE0EAA842,74,0,100,0,0,0,0,0,0,0,0,0,phishing
http://oaksys.co/c/,19,0,0,0,0,0,0,0,0,0,0,0,phishing
http://albex-groupe.com.ba/images/1133/internetbanking.suncorpbank.htm,70,0,0,0,0,0,0,0,0,0,0,0,phishing
https://useful-maxim-276319.uc.r.appspot.com/home.html,54,0,0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,phishing
https://5x726-alternate.app.link/?saeodfhwqoefhpud=,51,0,0,0,0,0,0,0,0,0,0,0,phishing
https://instagramnotice-security.com/username.php,49,0,100,0,0,0,0,0,0,0,0,0,phishing
http://www.payscale.com/research/US/Job=MRI_Technologist/Hourly_Rate,68,0,0,0,100,0,0,0,0,0,0,0,legitimate
http://www.rosettastone.eu/,27,0,0,0,0,100,0,0,0,45,0,0,legitimate
https://www.s2electrical.com/wp-content/uploads/ex/index.php?urlemm,67,0,100,0,0,0,0,0,0,0,0,0,phishing
http://wuteh.a100.com.pl/wp-includes/images/2020dhl_topscript/dhl_topscript/source/index.php,92,0,0,0,0,0,0,0,0,0,0,0,phishing
https://www.taliraphaely.com/lds/Linkedin/Linkedin/,51,0,11.76470588,0,0,0,0,0,0,9.090909091,0,0,phishing
http://www.crazyboards.org/forums/,34,0,95,0,98.79518072,1.204819277,0,0,0,88.46153846,0,0,legitimate
http://www.ramalin.com/,23,0,86.66666667,0,100,0,0,0,0,28.57142857,0,0,legitimate
https://vbf9iuherwiu.wl.r.appspot.com/jim@thejimburkefamily.com,63,0,0,0,20,80,0,0,0,25,0,0,phishing
http://www.nobleflash.com/,26,0,0,0,0,100,0,0,0,0,0,0,legitimate
http://www.cuentosinfantilesadormir.com/,40,0,100,0,97.82608696,2.173913043,0,0,0,0,0,0,legitimate
https://bodylounge-bna.de/sites/default/files/tradekeyhtml.html/,64,0,0,0,0,100,0,0,0,0,1,0,phishing
http://www.tt-dv.ru/,20,0,100,0,91.66666667,8.333333333,0,0,0,60,0,0,legitimate
http://dictionary.babylon-software.com/black%20letter/,54,0,16.66666667,0,16.66666667,83.33333333,0,0,0,71.42857143,0,0,legitimate
https://www.mofo.com/resources/publications/170609-financial-choice-act.html,76,0,71.42857143,0,0,100,0,0,0,83.33333333,0,0,legitimate
http://www.dictionary.com/browse/provenance,43,0,90.47619048,0,0,100,0,0,0,19.35483871,0,0,legitimate
http://www.alpha-east.de/wp-folder/folder/nw/demp.php,53,0,60,0,50,50,0,0,0,100,0,0,phishing
https://dspofipsdoifopsdifposidopfi.blogspot.com/,49,0,0,0,0,0,0,0,0,33.33333333,0,0,phishing
http://www.alltechfeed.com/best-antivirus-iphone-ipad-2016/,59,0,87.5,0,0,100,0,0,0,90.90909091,0,0,legitimate
http://vwbank.inforia.net/,26,0,100,0,100,0,0,0,0,60,0,0,phishing
http://mlcrosoft-0nedrive-portal.el.r.appspot.com/jim@thejimburkefamily.com,75,0,0,0,20,80,0,0,0,25,0,0,phishing
https://store.directsupply.com,30,0,87.5,0,9.523809524,90.47619048,0,0,0,66.66666667,0,0,legitimate
http://www.cmxcinemas.com/,26,0,14.28571429,0,50,50,0,0,0,82.92682927,0,0,legitimate
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/0597f69ea038865/,81,0,100,0,0,0,0,0,0,100,0,0,phishing
https://www.fanaposten.no/,26,0,66.66666667,0,88.70967742,11.29032258,0,0,0,40,0,0,legitimate
https://www.cloudkingdom.com/Home.aspx,38,0,60,0,100,0,0,0,0,50,0,0,legitimate
https://www.atelier-amour.com/fr/,33,0,87.5,0,100,0,0,0,0,18.18181818,0,0,legitimate
https://tinyurl.com/y5npwxnp,28,0,100,0,0,100,0,0,1,0,0,0,phishing
http://www.judy-nolan.com/tag/backbone-state-park/,50,0,100,0,12.5,87.5,0,0,0,18.18181818,0,0,legitimate
http://www.crosswordsolver.org/clues/r/railroad-switch.2614,59,0,0,0,100,0,0,0,0,0,0,0,legitimate
http://izzylogz.nn.r.appspot.com/off365.html,44,0,33.33333333,0,33.33333333,66.66666667,0,0,0,100,0,0,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/161712ff8bd2fcb,76,0,100,0,100,0,0,0,0,100,0,0,phishing
http://uzqgrhy.csdmon.club/@0100@8000@/,39,0,50,0,80,20,0,0,0,25,0,0,phishing
http://www.allabouttabletennis.com/table-tennis-robot.html,58,0,88.46153846,0,10,90,0,0,0,45.23809524,0,0,legitimate
http://www.fuhyo-bengoshicafe.com/,34,0,50,0,0,100,0,0,0,33.33333333,0,0,legitimate
http://himanshusofttech.com/Dealfuel/wp/marriageinvitation/Dropbox/pvalidate.html,81,0,0,0,0,0,0,0,0,100,0,0,phishing
http://www.vichy-roche.ru/,26,0,47.36842105,0,25,75,0,0,0,0,0,0,legitimate
https://1drv.ms/w/s!Alf6qyCy8sd-aGBKZ_DrxgH_QIs,47,0,0,0,0,0,0,0,0,0,0,0,phishing
http://xo.eebilll.com/,22,0,0,0,0,0,0,0,0,0,0,0,phishing
https://www.youtube.com/watch?v=TNKWgcFPHqw,43,0,65.2173913,0,0,0,0,0,0,0,0,0,legitimate
http://dline.info/new/themes/sevn/home/amazon,45,0,100,0,0,0,0,0,0,100,0,0,phishing
https://mtdb.no/,16,0,87.5,0,50,50,0,0,0,44.44444444,0,0,legitimate
https://magazine-blackfridayofertas.com/iphone-xr-apple-256gb-preto-4g-tela-61-retina-camera-12mp-selfie-7mp-ios-12-proc-chip-a12/ipxr/R1S4X5LF.html,148,0,100,0,0,0,0,0,0,0,0,0,phishing
https://www.facebook.com/linkinPark,35,0,22.22222222,0,0,100,0,0,0,100,0,0,legitimate
http://www.businessdictionary.com/definition/resolution.html,60,0,30.76923077,0,0,0,0,0,0,60,0,0,legitimate
https://www.studierendenjobs.de/,32,0,76.92307692,0,100,0,0,0,0,33.33333333,0,0,legitimate
http://templat65sldh.myfreesites.net/,37,0,0,0,0,0,0,0,0,0,0,0,phishing
https://cp0c7pc.du.r.appspot.com/wp-content,43,0,0,0,20,80,0,0,0,25,0,0,phishing
http://mail.blackcubedesign.com/webmail/,40,0,0,0,75,25,0,0,0,0,0,0,phishing
https://www.showplaceicon.com/,30,0,100,0,91.66666667,8.333333333,0,0,0,0,0,0,legitimate
http://edition.cnn.com/2016/12/21/tennis/australian-open-record-prize-money/index.html,86,0,90.90909091,0,100,0,0,0,0,50,0,0,legitimate
http://www.businessdictionary.com/definition/database.html,58,0,30.76923077,0,0,0,0,0,0,60,0,0,legitimate
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.co.uk,105,0,50,0,0,100,0,0,0,0,0,0,phishing
https://elkriverbiz.sharepoint.com/_layouts/15/guestaccess.aspx?share=EVtlqiuftGRFh_X0r2xn9GcBidnSxPlRtn6OE3XSsXIp7g,116,0,9.090909091,0,0,0,0,0,0,0,0,0,phishing
http://www.pingan.com/app_upload/images/info/upload/5789191e-3019-4370-b8e1-a3a81561d4e3.pdf,92,0,0,0,0,0,0,0,0,0,0,0,legitimate
http://updateverfic.org/ppl-otp/it/8c2129342648aa2742c308c018c22a79/,68,0,0,0,0,100,0,0,0,0,0,0,phishing
https://my3-account.com/three/,30,0,91.66666667,0,0,0,0,0,0,46.15384615,0,0,phishing
http://10ideiasdenegocios1.tonidicoimbra.club/,46,1,33.33333333,0,88.88888889,11.11111111,0,0,0,0,0,0,phishing
https://novafashion.ru:443/,27,0,70,0,66.66666667,33.33333333,0,0,0,90,0,0,legitimate
https://www.peepschannel.com/fc.html,36,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.baghira-wupperwolf.de/components/com_banners/bbtonline/,66,0,0,0,100,0,0,0,0,50,0,0,phishing
http://careers.stateuniversity.com/pages/100000947/Search-Engines-Future-User-Preferences-Artificial-Intelligence.html,118,0,40,0,0,0,0,0,0,0,0,0,legitimate
http://www.mycablemart.com/help/splitter_help.php,49,0,0,0,50,50,0,0,0,66.66666667,0,0,legitimate
http://sanangelo.iconcinemas.com/,33,0,77.77777778,0,50,50,0,0,0,0,0,0,legitimate
http://em2.massageenvyclinics.com/ls/click?upn=4Y3F6xKKKp7Qu3gMHf3xlMkaxWVzq6S56-2FnH2bSMyrvJeSiK9pNDKd5to9AG7dlLLo9gSkNLjeal3ZiJArDhmb8riXfb0b0fnRmnZakUwJE-3DzHVc_P-2FPmKJa2pHSU1oratfOM0Z6E93v7Inve66lQ9p8YX6qw0vH1Ma4Xa3ck2gEE61b1yiMt8ASlpPDks63HBQWqOoJQ2gxMj-2BqMR1H6iEOOZDObexlbi0uTdq2GhJEBQlCUnruGPzXi1sLIjL7gw4MNR2HEIGNVwCFygGpBrUmIoQwL50DDR6PZ6Y1rlkkiOJx8fn848Crpsuyg1sQdnjehIwwxvtIeMlBmQC0CFM5AnLw-3D,406,0,0,0,100,0,0,0,0,0,0,0,phishing
http://www.llewellyn.com/product.php?ean=9780738713373,54,0,79.31034483,0,100,0,0,0,0,86.66666667,0,0,legitimate
http://vps-9311ecfc.vps.ovh.net/,32,0,0,0,100,0,0,0,0,0,0,0,phishing
http://www.mypieracci.com/it/30-catalogo?p=3?p=3,48,0,75,0,100,0,0,0,0,75,0,0,phishing
http://www.santabarbaraca.gov/civicax/filebank/blobdload.aspx?blobid=17302,74,0,0,0,0,0,0,0,0,0,0,0,legitimate
https://tr.foursquare.com/v/mimosa-grill/4b05863bf964a520775922e3,65,0,58.33333333,0,1.503759398,98.4962406,0,0,0,0,0,0,legitimate
https://ru.foursquare.com/v/hopdoddy-burger-bar/4cb5e045e262b60c46cb6ae0,72,0,58.33333333,0,1.298701299,98.7012987,0,0,0,0,0,0,legitimate
http://www.dobney.com/Research/segmentation.htm,47,0,100,0,100,0,0,0,0,100,0,0,legitimate
https://www.newwoman.ru/,24,0,93.75,0,97.91666667,2.083333333,0,0,0,0,0,0,legitimate
http://ping.eu/,15,0,100,0,95,5,0,0,0,100,0,0,legitimate
http://www.techradar.com/reviews/new-nokia-3310-2017-review,59,0,69.23076923,0,6.666666667,93.33333333,0,0,0,22.22222222,0,0,legitimate
https://sites.google.com/site/dbhbhbhj/,39,0,50,0,66.66666667,33.33333333,0,0,0,33.33333333,0,0,phishing
http://www.consumersearch.com/portable-air-conditioners,55,0,100,0,75,25,0,0,0,7.692307692,0,0,legitimate
http://www.leaddogweb.com/Docs/real2.php,40,0,61.53846154,0,0,100,0,0,0,10.25641026,0,0,phishing
http://www.mfmazetomatrix.com/wp-includes/news/new/,51,0,100,0,0,0,0,0,0,100,0,0,phishing
http://aapj.clientespecial.club,31,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.animamillenaria.it/,30,0,100,0,50,50,0,0,0,0,0,0,legitimate
https://jimryky.blogspot.com/2018/11/szq_29.html,48,0,10,0,42.85714286,57.14285714,0,0,0,12.5,0,0,phishing
https://www.linepc.me/,22,0,60,0,100,0,0,0,0,100,0,0,legitimate
https://imperialisminamerica.weebly.com/,40,0,90.90909091,0,100,0,0,0,0,100,0,0,legitimate
http://www.instructables.com/id/Arduino-controlled-HDMI-switch/,63,0,100,0,100,0,0,0,0,20,0,0,legitimate
http://www.ruhlin.com/bridge-movable-charlesberrybridge,55,0,50,0,0,0,0,0,0,66.66666667,0,0,legitimate
http://www.lessemf.com/mag-shld.html,36,0,50,0,0,100,0,0,0,86.20689655,0,0,legitimate
https://mineiro.co.jp/doc/dir/ejaya/laco.php,44,0,100,0,100,0,0,0,0,0,0,0,phishing
http://polesportsfrance-marseille.fr/wp-includes/opm/night,58,0,100,0,100,0,0,0,0,0,0,0,phishing
http://stackoverflow.com/questions/5081025/php-session-fixation-hijacking,73,0,20,0,9.090909091,90.90909091,0,0,0,18.07909605,0,0,legitimate
http://quiluc.com.vn,20,0,0,0,0,0,0,0,0,0,0,0,legitimate
https://baohiemxahoidientu.vn/,30,0,92.85714286,0,100,0,0,0,0,40,0,0,legitimate
https://en.wikipedia.org/wiki/OptionsXpress,43,0,100,0,100,0,0,0,0,66.89189189,0,0,legitimate
http://ht.ly/FhSP30qxlMY,24,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.justdifferentials.com/Default.asp,44,0,96.77419355,0,95,5,0,0,0,41.17647059,0,0,legitimate
http://mehmetcelalergulec.com.tr/_/AccountJ/?email=nobody@mycraftmail.com,73,0,100,0,100,0,0,0,0,0,0,0,phishing
http://savageconquest.com/mailbox_upgrade/index.php?email=,58,0,0,0,0,0,0,0,0,0,0,0,phishing
http://somogyklima.hu/modules/mod_poll/chas/perfect/index.html?request_type=LogonHandler&amp;Face=en_US&amp;inav=iNavLnkLog,123,0,84,0,100,0,0,0,0,65.38461538,0,0,phishing
http://definition.org/define/compact+disc,41,0,95.77464789,0,50,50,0,0,0,98.7012987,0,0,legitimate
https://www.eis.at/,19,0,91.66666667,0,47.61904762,52.38095238,0,0,0,25,0,0,legitimate
http://littlevintagelovers.blogspot.com/,40,0,0,0,5.882352941,94.11764706,0,0,0,26.86567164,0,0,legitimate
https://comptesenlignelabanquepostale-fr.surge.sh/?wsost/OstBrokerWeb/loginform?TAM_OP=login&amp;ERROR_CODE=0x00000000&amp;URL=/voscomptes/canalXHTML/identif.ea?origin=particuliers,180,0,100,0,100,0,0,0,0,0,0,0,phishing
http://searchwindevelopment.techtarget.com/definition/domain-name,65,0,52.94117647,0,8.333333333,91.66666667,0,0,0,58.33333333,0,0,legitimate
https://www.reference.com/world-view/did-voltaire-contribute-enlightenment-d966c49adb9f69af,91,0,87.5,0,100,0,0,0,0,66.66666667,0,0,legitimate
https://ee-accountbilling.co.uk/account/index?ac=ee,51,0,88.23529412,0,0,0,0,0,0,84.32432432,0,0,phishing
http://mavibets.blogspot.com,28,0,0,0,0,0,0,0,0,14.28571429,0,0,phishing
http://www.swpc.noaa.gov/impacts/electric-power-transmission,60,0,100,0,100,0,0,0,0,33.33333333,0,0,legitimate
https://www.notebookcheck.net/Comparison-of-Laptop-Graphics-Cards.130.0.html,76,0,88.23529412,0,100,0,0,0,0,12,0,0,legitimate
http://www.partner.fors.ru/registered/Oracle_ProductFamily_11g_ru.pdf,69,0,0,0,0,0,0,0,0,0,0,0,legitimate
https://secretive-invention.surge.sh?email=$email,49,0,0,0,0,100,0,0,0,0,0,0,phishing
http://www.linfo.org/osi_model.html,35,0,100,0,0,0,0,0,0,0,0,0,legitimate
http://www.duplex.co.at/,24,0,100,0,100,0,0,0,0,50,0,0,legitimate
https://www.vor.at/,19,0,100,0,100,0,0,0,0,33.33333333,0,0,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/a59720af1aca758/?cmd=_update&dispatch=a59720af1aca758ba&locale=_jp,127,0,100,0,100,0,0,0,0,100,0,0,phishing
https://attechgroup.sharepoint.com/_layouts/15/guestaccess.aspx?guestaccesstoken=j5rtK2gMvL%2fdqyWFfJCTiGqsYN7TFnlEUgAxCe4BZO0%3d&amp;docid=1_18f942ad378fa4fbf9ee99027cc9f7152&amp;wdFormId=%7B182D6AB5%2DEE74%2D4A07%2DA226%2D7C88DEAC034F%7D,239,0,44.44444444,0,0,0,0,0,0,100,0,0,phishing
http://www.rotaban.ru/,22,0,100,0,0,100,0,0,0,100,0,0,legitimate
http://www.posterwalker.com.sg/wp-content/plugins/modules/banquepostale/voscomptesenligne.labanquepostale.fr/mescomptes-enligne-labanquepostale.fr-ID2938942042300/po,165,0,100,0,0,0,0,0,0,100,0,0,phishing
http://clayheart.com/wp-content/plugins/jjkkii/,47,0,50,0,100,0,0,0,0,85.71428571,0,0,phishing
http://www.redroosterharlem.com/,32,0,55.55555556,0,2.941176471,97.05882353,0,0,0,21.62162162,0,0,legitimate
http://paypal.co.uk.session23406304fd15e72e65304c141af8898f117.33s3.smoz.us/0-0/106304fd15e72e65304c141af8898f117/,114,0,0,0,0,0,0,0,0,0,0,0,phishing
https://www.etsy.com/market/number_balloons,43,0,50,0,9.090909091,90.90909091,0,0,0,91.66666667,0,0,legitimate
https://wn.com/Multimediacard,29,0,87.5,0,100,0,0,0,0,89.65517241,0,0,legitimate
https://elhagearms.com/jppp/toda/,33,0,60,0,100,0,0,0,0,0,0,0,phishing
https://mail.parkhill.k12.mo.us/owa/auth/logon.aspx?replaceCurrent=1&amp;url=https%3a%2f%2fmail.parkhill.k12.mo.us%2fowa%2f,123,0,100,0,100,0,0,0,0,0,0,0,phishing
http://apple.com.aieuv.cn/mim/312g7k8rdj5927f058bv4yb6764f12o0h8344rjaw71yuk21up.html,85,0,0,0,0,0,0,0,0,0,0,0,phishing
https://centerforsustainablehappiness.com/go/,45,0,100,0,100,0,0,0,0,100,0,0,phishing
http://storage.googleapis.com/tetsalala-62c12.appspot.com/76yuv6fv/tduyttf.d,76,0,22.22222222,0,100,0,0,0,0,100,0,0,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/025ebd890dfd7fb?cmd=_update&dispatch=025ebd890dfd7fbcf&locale=_US,123,0,100,0,100,0,0,0,0,100,0,0,phishing
https://en.wikipedia.org/wiki/Router_table_(woodworking),56,0,100,0,100,0,0,0,0,60,0,0,legitimate
http://login-offlce365-0utl00k.nn.r.appspot.com/wp-content,58,0,0,0,16.66666667,83.33333333,0,0,0,25,0,0,phishing
http://www.pcgamer.com/the-best-pc-gaming-cpus-processors/,58,0,75,0,4.166666667,95.83333333,0,0,0,6.315789474,0,0,legitimate
https://www.provenancevineyards.com/,36,0,100,0,100,0,0,0,0,90.32258065,0,0,legitimate
http://magento.cekwa.com/downloader/,36,0,0,0,0,0,0,0,0,0,0,0,phishing
https://www.lparetail.com/,26,0,50,0,50,50,0,0,0,46.66666667,0,0,legitimate
https://www.acsac.org/,22,0,100,0,100,0,0,0,0,28.57142857,0,0,legitimate
https://www.geldrugzak.nl/,26,0,40,0,0,0,0,0,0,78.94736842,0,0,legitimate
https://www.torproject.org/download/download,44,0,100,0,100,0,0,0,0,37.5,0,0,legitimate
https://fasteratexcel.com/excel-sort-shortcuts/,47,0,100,0,0,100,0,0,0,83.33333333,0,0,legitimate
http://www.primarygames.com/puzzles/memory.php,46,0,73.68421053,0,100,0,0,0,0,33.33333333,0,0,legitimate
https://civil-campaign-279715.el.r.appspot.com/c:/users/user/downloads,70,0,0,0,20,80,0,0,0,25,0,0,phishing
http://jazzymaid.com/css/s/dbcryptsi/dbdrives/365i/,51,0,0,0,0,0,0,0,0,0,0,0,phishing
http://mynewblogspot070.blogspot.com,36,0,0,0,0,0,0,0,0,14.28571429,0,0,phishing
http://alcoholismtreatment.info/index.htm,41,0,100,0,0,0,0,0,0,100,0,0,phishing
http://www.hollywoodreporter.com/news/amazing-race-host-phil-keoghan-864670,75,0,0,0,0,100,0,0,0,50,0,0,legitimate
https://www.living-puppets.de,29,0,90.90909091,0,66.66666667,33.33333333,0,0,0,75,0,0,legitimate
https://www.sxsw.com/,21,0,52.38095238,0,90,10,0,0,0,13.33333333,0,0,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/ae3d4c5a68af8f3?cmd=_update&dispatch=ae3d4c5a68af8f352&locale=_US,123,0,100,0,100,0,0,0,0,100,0,0,phishing
http://www.biglittlegeek.com/best-antivirus-apps-for-iphone-ipad/,65,0,80,0,0,0,0,0,0,80,0,0,legitimate
https://secure75.securewebsession.com/segmobiles.com.br/base/pages/index.php,76,0,0,0,0,0,0,0,0,0,0,0,phishing
http://www.rs-rottenburg.de/,28,0,70,0,0,0,0,0,0,12.5,0,0,legitimate
https://www.smallnetbuilder.com/tools/rankers/router/view,57,0,92.30769231,0,91.66666667,8.333333333,0,0,0,13.04347826,0,0,legitimate
http://open-tube.com/top-5-open-source-uml-tools/,49,0,100,0,0,0,0,0,0,100,0,0,legitimate
http://group-18-sans.wikaba.com/login.php,41,0,81.81818182,0,100,0,0,0,0,0,0,0,phishing
https://bigoneall.blogspot.com/,31,0,0,0,0,0,0,0,0,14.28571429,0,0,phishing
https://worksheets.theteacherscorner.net/make-your-own/crossword/,65,0,41.17647059,0,90.47619048,9.523809524,0,0,0,82.92682927,0,0,legitimate
http://www.slideserve.com/tamanna-darshan/cs244a-an-introduction-to-computer-networks,85,0,92.85714286,0,100,0,0,0,0,72.72727273,0,0,legitimate
http://premiumztore.com/www.paypal.com/c78e6bc1e4ee787951a22dfd2f53f062NTgwNDgwYzA4YWM3M2IxZDI2MjE3ZDI0MjQ1NmIyYzM=/resolution/websc_login/?country.x=&amp;locale.x=en_,167,0,100,0,0,0,0,0,0,0,0,0,phishing
http://life-reboot.club/?email=abuse@cdpq.com,45,0,0,0,0,0,0,0,0,0,0,0,phishing
http://flythissim.com/speak.html,32,0,0,0,0,0,0,0,0,0,0,0,phishing
https://docs.oracle.com/cd/B28359_01/datamine.111/b28129/text.htm,65,0,100,0,100,0,0,0,0,100,0,0,legitimate
http://www.shadetreetechnology.com/V4/validation/803dafdc4e8515898ed07f9c1b80901d,81,0,100,0,80,20,0,0,0,100,0,0,phishing
http://www.online-tech-tips.com/internet-explorer-tips/how-to-clear-your-google-search-history/,95,0,66.66666667,0,96.42857143,3.571428571,0,0,0,13.04347826,0,0,legitimate
https://a-ccesonligne.yolasite.com/,35,0,91.66666667,0,100,0,0,0,0,0,0,0,phishing
http://www.midwestgrowkits.com/,31,0,91.30434783,0,100,0,0,0,0,50,0,0,legitimate
http://www.macchiashop.it/prestashop/modules/autoupgrade/vendor/phpunit/phpunit/src/Util/PHP/csc/Billing.php,108,0,100,0,0,0,0,0,0,100,0,0,phishing
http://matwbn.icm.edu.pl/ksiazki/cc/cc35/cc3536.pdf,51,0,0,0,0,0,0,0,0,0,0,0,legitimate
