url,Having_subdomains,domain_age,dns_record,web_traffic,page_rank,google_index,nb_hyperlinks,stat_reports,status
http://www.openspace9915.com/ave/office/a8f393621f61442943b4f24c.php?cmd=login_submit&id=5c338005236c10c12da8541d3b1bd6ef5c338005236c10c12da8541d3b1bd6ef&session=5c338005236c10c12da8541d3b1bd6ef5c338005236c10c12da8541d3b1bd6ef,3,1847,1,116208,0,1,5,1,1
http://reference.medscape.com/calculator/cardiac-output,2,7815,1,2546,6,1,52,-1,0
http://www.aixlesbains.fr/,2,7068,1,2788969,4,0,309,-1,0
http://global.ncsoft.com/global/,2,9113,1,29935,5,0,32,-1,0
https://roxburycommunitycolleg798-my.sharepoint.com:443/:b:/g/personal/enebelitsky_rcc_mass_edu/ER4MnITIQeZDpRVSiLJKsn4BexPjQkFWL8C3bunhUDV4ww?e=4%3a2ANva6&at=9,2,8019,1,145112,4,1,26,1,1
https://www.kidskitchen.ru,2,862,1,103975,0,0,43,1,1
https://www.inopressa.ru/,2,7588,1,50395,5,0,128,-1,0
https://careers.vic.gov.au/career-pathways/graduates-1914,1,-1,1,92156,3,0,66,-1,0
https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/switch,2,8215,1,216,8,0,419,-1,0
http://www.psarena.ir/,2,-1,1,135685,3,0,38,-1,0
https://www.cardbenefitservices.com/UserAccess/Login?ReturnUrl=%2f,2,2706,1,196027,4,1,29,-1,0
http://batvrms.net/deliver/D2017HL/u.php,2,1184,1,119868,0,1,13,1,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/15c9e81450c93b7?cmd=_update&dispatch=15c9e81450c93b717&locale=_,4,3993,1,5707171,0,1,51,1,1
https://www.ownlogan.com/,2,4473,1,6386,3,0,48,-1,0
http://keithblyeforlacera2018.com/wp-includes/cron.htm,2,786,1,109553,0,1,0,1,1
http://www.phoenixlocksmith-az.com/prole/?p[]=prole,2,3934,1,148438,0,1,0,1,1
http://pugsberacas.com/wp-includes/js/tinymce/skins/Wetransfer,2,4540,1,111680,1,1,4,1,1
https://rebrand.ly/9eee0,2,2139,1,309382,7,1,4,1,1
http://www.answers.com/Q/What_does_provenance_mean_in_history,2,8831,1,2695,6,1,66,-1,0
http://stackoverflow.com/questions/14689325/hamiltonian-path-vs-shortest-path,2,6057,1,41,8,0,225,-1,0
http://betasusgirmek1.blogspot.com,2,7295,1,142218,5,1,13,1,1
http://ehan.org/bbs/chat/validate,2,5621,1,104559,1,1,0,1,1
http://email.veromailer.com/c/eJx1kV1v2jAUhn9NuKlAxs6XL3IRCmEdYp1aJlZukLFNPurYnnMKDb9-CVvbTNUky7LPefz6PedwVltW5toLZk7y0pZSw16YmpVdaJ44aCzjzywvdT7hph7xD152kNo3L4dKcujh7_c3HibbcUAIDvyRSBiJER0-OTFXMijNVfvWaHBGjcoEI4wQxv408ANCJ9NJlt4uMroI51lMshnyPR-dpOtdKemuPoqESj9EPo0lp_yADofQF0caxCKI5ZFFERu5BJhjk9yxgtWdwqdaVFIA2MYjqYezbgnDm0luTK5kn-8iL9wjmXy1xoFH5sKctTJMeDgsRXefBhtox6pa2Of00aV6h36dH0J2WUIg9Ubchx3Y295f6aGZrj2f7LzB3OhTh-9Dtd4ogXS8unA2u8wvPwvYfeX2CY7r6i63X15zMq3bxXkXuadVtKpPrq0KaHNYIi2rmMJiO1v_ENjhNK2Ac_x4t16nZ7VqtlHk90UHZH7dhiP6_zwH0Nuxr6wDI0JRFA8B60yvsteslj3xUPKCOXGzlFqYdkhCa6_EN3lulASQ7p-srK1iIN-FRpD0XRr_-XIc0dCP6N_gbxt565U,2,2018,1,129751,0,1,0,1,1
http://gurandgo.co.il/wp-content/plugins/chase/Bank%20Chase/home,2,-1,1,105194,0,1,48,1,1
http://mickey.disney.com/,2,11083,1,3822,6,0,199,-1,0
https://mymsn0.yolasite.com/,2,4489,1,113811,3,0,30,1,1
https://fawltorconsroc1976.blogspot.com/,2,7295,1,134364,5,0,15,1,1
http://www.medguidance.com/thread/Herpes-Incubation-Period.html,1,2584,1,10718227,4,0,49,-1,0
http://www.iqfilms.com/Auth/638f48d57ed6d6a7587164eb971e649dOWRlNWM5ODBiYWM2Nzc5MWMyNTUxZTA4MWY3ZjQxN2E=/,2,5963,1,111953,0,1,0,1,1
https://oldstyle.ro/a,2,3255,1,109639,2,1,4,1,1
http://www.webopedia.com/TERM/T/TLS.html,1,8145,1,12421,6,0,178,-1,0
http://worldmedicassist.com/wbs/wsdl/joss.php,2,1182,1,2954670,0,1,6,1,1
http://www.passivehousecanada.com/,2,3876,1,1903447,4,0,84,-1,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/3741bd1835208e9?cmd=_update&dispatch=3741bd1835208e95b&locale=_us,4,3992,1,5697976,0,1,51,1,1
https://www.dcrainmaker.com/,2,3935,1,39744,5,0,85,-1,0
http://designfitters.com/poster/adobe/,2,909,1,138378,2,1,10,1,1
http://www.urbandictionary.com/define.php?term=vh1,1,6858,1,660,6,0,322,-1,0
http://urbain-studio-design.com/blog/profile/,2,4236,1,136701,0,1,0,1,1
http://www.azlyrics.com/lyrics/brucespringsteen/tunneloflove.html,1,7197,1,2202,5,0,76,-1,0
http://test.macmoro.com/wp-includes/file/nsw/data/UntitledNotebook1.html,3,1194,1,128712,0,1,22,1,1
http://www.wisegeek.com/what-is-a-computer-memory-test.htm,1,6137,1,28049,5,0,83,-1,0
https://thenounproject.com/term/theater/,2,4070,1,5422,6,0,16,-1,0
https://commons.wikimedia.org/wiki/File:United_States_Navy_Band_-_God_Save_the_Queen.ogg,1,6340,1,293,5,0,221,-1,0
http://www.sinaweb.net/,2,3931,1,169549,4,0,24,-1,0
http://toanhoc247.edu.vn/backend/web/js/player/skins/contacted-servier-compte-infomation.php,3,-1,1,2620554,2,1,0,1,1
https://dzzas.builderallwp.com/process/customer_center/Secure731/myaccount/signin/,2,322,1,129432,0,1,0,1,1
http://telescope.su,2,584,1,8188,2,0,1637,-1,0
http://pluggedingolf.com/ping-g-irons-review/,2,-1,1,121108,4,0,90,-1,0
http://miyabibar.vn/s/,2,-1,1,102507,0,1,0,1,1
http://www.iconcinemas.com/,2,3153,1,9482009,3,0,46,-1,0
https://pabloserna.art/.well-known/0F3ic3/indexa.php,3,-1,1,118436,0,1,4,1,1
https://623112j4j3.codesandbox.io/sitemap.html,3,1338,1,22211,6,1,8,1,1
http://www.pocketlegends.com/,2,-1,1,5328535,4,0,37,-1,0
http://www.chinadryer.cn/pa/,2,-1,1,140369,0,1,0,1,1
http://mesquecamping.es/modules/new_one_drive2/index.html,2,-1,1,133216,0,1,23,1,1
http://www.itunes.aieuv.cn/mim/t0598zry5c01h7w60ff18955z55j1wq48us00r6uo0394k5384.html,4,-1,1,123051,0,1,0,1,1
http://www.mappery.com/Backbone-State-Park-Map,2,5002,1,8179,5,0,163,-1,0
http://nixtechnix.com/hhhh/li/login.php?cmd=login_submit&id=87cf8c90f9126c17d870e3cc7cba96fc87cf8c90f9126c17d870e3cc7cba96fc&session=87cf8c90f9126c17d870e3cc7cba96fc87cf8c90f9126c17d870e3cc7cba96fc,2,1478,1,139632,1,1,22,1,1
http://vtchekhov.com/sa/?sec=AnnaLisa,2,4778,1,114270,2,1,0,1,1
https://stage.cwport.com/,2,-1,1,141336,0,0,8,1,1
http://www.designdirectory.com/blkltr,2,-1,1,399905,4,0,49,-1,0
http://www.donplitka.in.ua/includes/js/up/aicces/myaccount/,3,2669,1,119582,0,1,26,1,1
https://kuzulka.livejournal.com/,2,7772,1,2778053,6,0,72,-1,0
https://www.scribd.com/doc/23493398/herpesvirus-lecture-ppt,2,5048,1,282,7,0,67,-1,0
https://itir4.app.link/L0dNQhpxy4/,2,1953,1,4365,3,1,0,1,1
http://dostavkacvetovkievzakazatonlajn.cheap/,2,258,1,146781,0,1,0,1,1
http://testing.in.rs/guidelines/docx/index.php/Google_docs_files,3,81,1,126923,0,1,21,1,1
http://en.academic.ru/dic.nsf/enwiki/919901,1,7160,1,2336,3,1,273,-1,0
https://bit.ly/2E6D7J1,2,-1,1,3523,9,1,16,1,1
http://www.uniquesexygirls.net/cgi-bin/atc/out.cgi?id=19&u=http:/www.experiencebrettjackson.dreamhosters.com/wp-content/plugins/inc/.B6A0E0F97B98509200CBE8DC8A90813A/96478879526111436369212B881EE965/5EFE4EE1CDE8B3DF84EF4DEA939AA5B0/E4E1205F7238E90B308E29077E32E81A473FE78D/DB43C8397D81B9AF8EEEFC39B3CE1D77AA6E7AD9/E3F74AB593863DFC0AC6CD4216B662149754A5AB/1C51F70A771F31724E803A541E6AA7AD1F412527/E4458C837ADB31B10124B969DE4C8F73B5BE8C01/,7,4798,1,2956421,4,0,359,1,1
http://webmail.paypal.uk-userlogin.com/,3,30,1,110263,0,1,65,1,1
http://atendimentocentralbcb.kinghost.net/brainfoemail/12RXRHJU7AV06IVTUQG7.html,3,6555,1,108841,2,1,0,1,1
https://hoosevents.com/https:/impotsgouvfr/da674af0e12b648d840048f71cb0dfb0/remboursement.php,2,2192,1,105242,0,1,81,1,1
https://www.rovos.com/,2,7535,1,1269923,5,0,39,-1,0
http://remontka.pro/windows-movie-maker/,2,2874,1,8543,3,0,72,-1,0
http://myckck.in/redirect.php?id=j4gww2,2,-1,1,10696810,0,0,9,1,1
http://tg4a.totalh.net/yb,2,2995,1,395612,1,1,0,1,1
https://developers.google.com/webmasters/mobile-sites/mobile-seo,2,8347,1,1,10,1,127,-1,0
http://pfsoftware.in/uejd832heokjn/update.html,2,-1,1,100685,0,1,0,1,1
https://www.rackaid.com/,2,6743,1,101800,4,0,34,-1,0
http://www.marekmazur.pl/urgentdoctoview/,2,160,1,142954,0,1,31,1,1
http://wiki.osdev.org/File_Systems,2,7276,1,265564,4,0,124,-1,0
http://www.aaaspell.com,2,4781,1,547473,4,0,68,-1,0
http://tipsareforkids.com/port-and-starboard-game/,2,-1,1,2393,4,0,12,-1,0
http://jazzin.london,2,2144,1,6963,1,0,105,-1,0
http://www.yourchords.com/401637/5-Seconds-Of-Summer/Amnesia-Chords/,2,-1,1,241316,4,1,23,-1,0
http://gruposuporte.com.br/,2,-1,1,137289,1,0,0,1,1
http://www.worldpress.org/specials/Iraq/unscr678.htm,1,8570,1,483695,5,0,4,-1,0
https://www.errenskitchen.com/,2,2347,1,86181,4,0,71,-1,0
http://haroldwashingtondemocraticclub.org/zxc/swift/payment.htm,2,-1,1,107755,0,1,9,1,1
http://www.olympusdiving.com/,2,-1,1,7339056,4,0,54,-1,0
https://usuarios-verificar-identidad-xyz.preview-domain.com/Bancolombia/#no-back-button,2,254,1,35612,1,1,7,1,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5522ac41e9f222d/?cmd=_update&dispatch=5522ac41e9f222d65&locale=_US,4,3992,1,5707171,0,1,51,1,1
https://joudialbarat.blogspot.com/,2,7296,1,117113,5,1,14,1,1
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/476b97ed415a584/?cmd=_update&dispatch=476b97ed415a584a5&locale=_US,5,3992,1,5707171,0,1,51,1,1
http://fantasycastlebooks.com/Tutorials/device-display-resolution.html,2,4386,1,3869,3,1,59,-1,0
https://greatist.com/grow/respond-to-passive-aggressive-behavior,2,5349,1,10753,5,0,99,-1,0
http://grubwhatsapp.ezua.com/,2,5892,1,1609117,2,1,103,1,1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAACa_CgtUN0U1REs1S1RVU0ZaOUxGWVZLVVdGRjlYNC4u,3,7764,1,32,5,0,9,1,1
http://shatorupa.com/receipe/micro/adobe/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=,6,7967,1,7232787,2,1,7,1,1
http://kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=AlexandraHentsche,2,-1,1,119494,0,1,0,1,1
http://ec2-52-65-239-39.ap-southeast-2.compute.amazonaws.com/9f1ae8fdd0adf18/save.php,5,5466,1,75,4,1,44,1,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/aab61de0e3e0ffa?cmd=_update&amp;dispatch=aab61de0e3e0ffa60&amp;locale=_,4,3992,1,5697976,0,1,51,1,1
http://ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com/us/webser/us/hdfgs7df6sdf87ds98f787498475h84g8764859675gh84976h85496/webscr/?cmd=_login-submit,7,1323,1,142641,0,1,0,1,1
http://pdpics.com/,2,-1,1,969359,4,0,32,-1,0
https://www.thebreadshebakes.com/,2,-1,1,1593690,3,0,98,-1,0
https://cook.shortest-route.com/zinqmedia,2,1355,1,686549,1,0,2,1,1
http://apple-id.siginin.no-idi9983.oasisministries.org.au/,5,-1,1,119579,0,1,4,1,1
http://mailgcccdeduowa.my-free.website/,2,-1,1,77586,1,1,47,1,1
https://www.libelista.com/,2,1774,1,3310199,3,0,662,-1,0
http://ot-ot.snprobbx.pbz.r.de.a2ip.ru/,6,1629,1,2884517,1,1,34,1,1
http://www.iptvlinkusa.com/,2,1617,1,9329560,1,0,156,-1,0
http://serviceunit3.myfreesites.net/,2,1950,1,341948,1,1,47,1,1
http://kakiunix.intelligence-informatique.fr.nf/SAMI/JAVA/Confirm.htm,4,-1,1,393662,2,1,0,1,1
http://www.antimoon.com/forum/t5473.htm,1,7296,1,122063,5,0,29,-1,0
https://medicalspaskincare.com/wp-invoice/excelzz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,3,1597,1,122950,3,1,8,1,1
https://itunes-signup.performancehorizon.com/signup/en_us/itunes,2,3733,1,241689,4,0,11,1,1
http://bootnbonnet.org/wp/wp-includes/Text/excel/excel/excel/login.php?cmd=login_submit&amp;id=e4b7fc3f7155c088892cb6005e9a0296e4b7fc3f7155c088892cb6005e9a0296&amp;session=e4b7fc3f7155c088892cb6005e9a0296e4b7fc3f7155c088892cb6005e9a0296,2,3047,1,106245,1,1,10,1,1
https://www.abandonedspaces.com/,2,3335,1,338594,4,0,73,-1,0
http://tokokainbandung.com/wp-content/themes/theretailer/inc/addons/login/customer_center/customer-IDPP00C672/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,3,1589,1,146993,0,1,120,1,1
https://www.ruelland.ca/templates/beez5/images/request/,2,2877,1,144791,2,1,0,1,1
http://www.starshipsandqueens.com/pdf/,2,199,1,110342,2,1,0,1,1
https://www.foxtv.co.uk,1,3172,1,5952916,5,0,67,-1,0
https://www.maxvirtude.com.br/www/verification/,3,-1,1,116057,2,1,43,1,1
http://plataformaeducativa.se.jalisco.gob.mx/elpunto/themes/engines/phtmplt,4,8916,1,14605,5,1,0,1,1
http://www.evolo.us/,2,4054,1,477177,5,0,408,-1,0
http://smsenligne.myfreesites.net/,2,1950,1,341948,1,1,47,1,1
http://www.kidscoloringpdf.com/wp-content/xxx/2020dhl_topscript/dhl_topscript/source/index.php?email={{email}},3,1797,1,106164,0,1,4,1,1
http://timetravel.mementoweb.org/reconstruct/20141123205914mp_/https:/www.paypal.com/signin?returnuri=https:/www.paypal.com/cgi-bin/webscr?cmd=_account,6,-1,1,238118,5,1,52,1,1
http://searchnetworking.techtarget.com/definition/peer-to-peer,2,7616,1,2190,5,0,101,-1,0
https://healthandwellnessgel.com/wp-content/languages/b2020123/1/,2,597,1,2251515,3,1,0,1,1
https://wh494528.ispot.cc/index.php?email=daesankh@hanmail.net,4,-1,1,124276,0,0,154,1,1
http://u.to/x9AVFg,2,-1,1,36284,6,1,6,1,1
https://nil-day.sparkdesignlabs.com/ac?bc=ZIFwlWtpaWKclbOlkpplaHSEYKCFjJyepKZfpn1xkA/eric.linden%40telenet.be,4,41,1,112767,0,1,25,1,1
http://www.imaging-resource.com/cameras/reviews/,2,8979,1,46785,5,0,180,-1,0
https://www.onlineocr.net,2,4185,1,3911,5,0,49,-1,0
https://www.svb-marine.it/,2,2704,1,3942874,2,0,1425,-1,0
http://updtowa.xf.cz/Thankyou.html,3,-1,1,482936,2,1,0,1,1
http://cavemannutrition.com/readme.html,2,160,1,6030823,0,1,0,1,1
http://arrow.kvalitne.cz/AEFE013331BFBF747CDDFF4493613AB2?sec=SeitzBarbara,2,-1,1,326702,2,1,0,1,1
http://www.dmega.co.kr/dmega/data/qna/sec/page.php?email=ZG91cmVzdEBjYXBpdGFscy5jby51aw==,4,5186,1,10408014,1,1,92,1,1
http://fbverify.webcindario.com/index.html,3,7083,1,17964,3,1,0,1,1
https://www.sotio.com/,2,4044,1,2572445,3,0,144,-1,0
http://www.yilport.n.nu/,1,-1,1,3184,3,0,8,-1,0
http://www.inbioma.pe/rechnung-376440790464490488&amp;cgi3-viewkontakt-376440790464490488-007acctpagetype-376440790464490488=4674720-&amp;info@s-und-s-shop.de.html,4,-1,1,125554,0,1,31,1,1
http://www.daniellelaporte.com/,2,4991,1,239038,6,0,202,-1,0
http://y9o5m.codesandbox.io/onedrive.html,3,1337,1,20989,6,1,8,1,1
http://mail.poeliersbedrijfhazenbroek.nl/~u43730p39181/pki-validation,2,7240,1,110422,1,1,0,1,1
http://www.thesaurus.com/browse/provenance,2,9184,1,316,5,0,285,-1,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/d1ea26d71340264/?cmd=_update&dispatch=d1ea26d71340264a4&locale=_US,4,3993,1,5707171,0,1,51,1,1
http://bridgeburglar.com/bridge-burglars-guide-to-bridge-bidding-conventions/,2,2761,1,4459552,1,0,19,-1,0
https://www.techopedia.com/definition/27110/digital-marketing,2,6318,1,8280,6,0,419,-1,0
http://www.dictionary.com/browse/closeup,2,9201,1,684,6,0,129,-1,0
https://simple.wikipedia.org/wiki/Compact_disc,2,7132,1,12,7,0,100,-1,0
https://comunicazioniarubait.tumblr.com/ARU?qs=ffkhfhf76563jhh654jhgf6437ce50ad4794615ba790ebc2c7b1cae44aa02a586551b135ac888eac0bcef5103,2,5158,1,107263,8,1,0,1,1
https://www.computerhope.com/issues/ch000910.htm,1,8044,1,2580,6,0,84,-1,0
http://www.tastycocoabytes.com/cpa/,2,-1,1,9169065,4,0,31,-1,0
http://www.shadetreetechnology.com/V4/validation/efbe45e31b19a2f237879c43c1825c6b,2,5767,1,149356,2,1,30,1,1
http://magic.wizards.com/en/content/commander-format,2,10182,1,2931,5,0,123,-1,0
http://beta.kenaidanceta.com/postamok/d39a2/source,2,2316,1,131309,0,1,23,1,1
https://www.jmtstore.com/,2,1141,1,2816511,6,0,149,-1,0
http://www.mtv.co.uk/music/playlists/vh1-playlist,1,8705,1,111648,5,0,127,-1,0
http://andash.co.uk,2,7423,1,2820,2,0,109,-1,0
http://fbproject4df3409fkl342ef043.el.r.appspot.com/dashboard/login.ph,5,5616,1,114152,5,1,21,1,1
https://www.unitedpetroleum.com.au/,1,-1,1,798738,3,0,45,-1,0
http://www.feriados.com.br/,1,-1,1,110853,3,0,65,-1,0
http://www.youloveit.ru/,2,4250,1,56188,4,0,87,-1,0
http://fsjames.ca/8B8585E69A89E42909BE9F9D36FDBBFA/,2,2120,1,137133,0,1,0,1,1
http://gryffilm.wz.cz/8CBF35A7E54771A2B27F0FB9615C2235,2,-1,1,47895,2,1,0,1,1
https://www.openhardware.io/,2,2070,1,3078052,3,0,65,-1,0
http://susai.ro/bloging/sotpie/helot-/center-gr/en.direct722/myaccount/signin,2,4726,1,116119,1,1,4,1,1
https://play.google.com/store/apps/details?id=air.ITVMobilePlayer&hl=en,1,8346,1,1,10,0,126,-1,0
http://samaco.com.sa,2,7670,1,606148,4,0,215,-1,0
https://itsssl.com/3zhpH,2,5509,1,787013,2,1,18,1,1
https://www.remont-f.ru/,2,4517,1,159206,3,0,374,-1,0
http://www.dictionarist.com/image+scanner,2,4822,1,209887,4,1,16,-1,0
https://link.do/redirect.php?to=http://exelski.com/na/?Aba6p5rZ2W,3,1079,1,710503,6,0,2,1,1
http://www.fm-arena.de/,2,-1,1,1512801,3,0,6,-1,0
http://www.savethechildren.org/site/c.8rKLIXMGIpI4E/b.6146357/,4,8976,1,67484,6,1,54,-1,0
https://irzaknetwork.org/sdsdhededed/eBa.e12011.m44.l1483.euid67569894a2744aea88d4f40e7d49ea9c.bu43204723001.segname20200712114353/,7,243,1,10496635,0,1,22,1,1
http://www.amolindiacarryoutnewport.com/,2,2004,1,4566,2,0,24,-1,0
http://brooklyncitycollege.co.za,2,4300,1,3634,2,0,123,-1,0
http://savetree.org.in/img/file.html,3,-1,1,3578462,0,1,0,1,1
http://magnumbytes.com/,2,1697,1,7294945,4,0,16,-1,0
http://superbahisgirisadresimiz.blogspot.com,2,7295,1,101203,5,1,13,1,1
http://chat.whatsapp.com.madsuka.com/invite,4,3429,1,102368,0,1,86,1,1
http://transcript.login.getwetusa.com/,3,1901,1,104049,0,1,0,1,1
http://disney.wikia.com/Mickey_Mouse,2,6072,1,14411,5,1,4659,-1,0
https://www.iconfinder.com/search/?q=parking,2,5997,1,5471,7,0,137,-1,0
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&lt;265,4,-1,1,133244,0,1,25,1,1
https://www.452933.com/?cckey=a447d4de,2,869,1,135940,0,0,9,1,1
https://en.wikipedia.org/wiki/Type_I_and_type_II_errors,2,7131,1,12,7,0,657,-1,0
http://newlifeschooloftheology.com/wp-includes/fonts/netnetnet/,2,339,1,100172,0,1,0,1,1
http://secure.legalmetric.com/img/last/allegro.htm,3,6558,1,125151,4,0,82,1,1
http://www.whatsapp-grubsx1.zzux.com/,3,7189,1,481145,1,1,103,1,1
https://www.netuning.ru/,2,4593,1,1248266,3,0,138,-1,0
https://www.rentcafe.com/,2,5800,1,9158,5,0,33,-1,0
https://office-f02a8.web.app/?email=meyerr@out.co.za,4,560,1,133949,2,1,7,1,1
http://en.academic.ru/dic.nsf/enwiki/9336585,1,7158,1,2294,3,1,89,-1,0
https://www.otto-junker.com/en/,2,7053,1,4510133,2,0,728,-1,0
http://www.fundootimes.com/sms/double-meaning-sms.html,1,4284,1,1720677,2,0,162,-1,0
http://lazarus.co.zw/dft/PDFFILE/index.html,3,-1,1,144372,0,1,13,1,1
http://infobank.app.link/?platform=hootsuite,2,1953,1,4365,3,1,8,1,1
https://1drv.ms/b/s!Aj8zvPcWg_DqgTEo3SpHkqXfKhkA,2,2521,1,632001,7,1,0,1,1
http://ezlrn.ir/sbun.php,2,-1,1,107630,0,1,0,1,1
https://tlook-off365-signin.el.r.appspot.com/wp-content,4,5615,1,107690,5,1,22,1,1
https://www.visionsofrapturephoto.com/%5e&amp;*%25%25%23%23%25%25/Login.php/,3,2370,1,140871,2,1,25,1,1
https://milenyumpark.com.tr/iletisim/,2,1199,1,103666,1,1,0,1,1
http://www.emedicinehealth.com/neuropathy/article_em.htm,1,6384,1,37416,5,0,129,-1,0
https://www.w3schools.com/jsreF/jsref_obj_date.asp,1,7427,1,193,7,0,1294,-1,0
https://forums.techguy.org/threads/device-driver-not-found-mscd001.52810/,1,7463,1,62845,4,0,232,-1,0
https://drive.google.com/file/d/0B0zLWpkgtmYySkFlYmF6eVJQZUE,2,8348,1,1,10,1,10,1,1
http://lifehacker.com/how-to-overclock-your-video-card-and-boost-your-gaming-30799346,2,5797,1,1518,7,0,174,-1,0
http://www.kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=Alexandra%20Hentsche,2,-1,1,121681,0,1,0,1,1
https://support.nouvelle-aquitaine.pro/servicedesk/customer/user/login?destination=portal%2F1%2FCDS-226513,2,1484,1,142814,0,1,40,1,1
http://www.papersizes.org/newspaper-sizes.htm,1,4054,1,38621,5,0,108,-1,0
http://calzados32.webcindario.com/app/facebook.com/?key=5V8mfFr6vcpxXJ&amp;lang=de,3,7083,1,17964,3,1,0,1,1
https://www.merriam-webster.com/dictionary/ionosphere,2,7837,1,603,6,0,268,-1,0
http://grup-wa18-ke-atas.000webhostapp.com/login.php,3,1546,1,4669,2,1,33,1,1
http://www.huanqiucaijing.cn/wp-admin/en/B/,2,-1,1,121608,0,1,20,1,1
http://www.oberlin.net/services/internet-access/,2,-1,1,328,3,0,1,-1,0
http://refresh-money.co.uk/wp-includes/pomo/samdavisconstruction/c0bc7789c641fe722ca1befa6e709ed1/,2,3078,1,127076,0,1,9,1,1
https://seaf.chamber.lk/img/index.php?email,3,-1,1,784159,3,1,7,1,1
http://www.toancaupumps.com/BK/v.html,3,4521,1,7668130,2,1,0,1,1
http://subsapp.com/.well-known/pki-validation,2,-1,1,111292,0,1,83,1,1
http://pinnerx.com/abc/G2PvFUdz0o6QWh2rXEFM8ZZZzdZRLcesf4XUYbuZzAQwSSXQwDCFCCFcPE3BRi37m02lcwkM7ai/,2,217,1,116371,0,1,92,1,1
http://www.dizzystreams.com/,2,436,1,6820,0,0,162,-1,0
http://www.elbowarea.com/PL/PL_alegro/?uclick=e2qea9a6,2,477,1,139420,0,0,29,1,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/4abbb85f1fc9deb/?cmd=_update&dispatch=4abbb85f1fc9deba1&locale=_,4,4003,1,5816617,0,1,4,1,1
http://87.138.95.150:8080/index.php,4,-1,1,123656,0,1,18,1,1
https://www.caremax.com.au/,1,-1,1,1505026,2,0,121,-1,0
https://www.provenancevineyards.com/our-wines,2,6989,1,2203390,4,1,118,-1,0
http://www.rbelectricidad.cl/ihrfall8730782780773947&amp;cgi3-viewkontakt-8730782780773947-007acctpagetype-8730782780773947=087918-problema&amp;info@speedy-mailorder.com.html,4,-1,1,111487,0,1,31,1,1
http://maeno501.com/editdirect/LK/LinkedinAUT/nerr34.php,2,2191,1,133218,0,1,33,1,1
https://paymentnotificationnow.blogspot.com/,2,7296,1,107578,5,1,17,1,1
https://ss64.com/nt/ping.html,2,-1,1,34164,5,0,28,-1,0
https://dmag.co.il/,2,-1,1,1450090,4,0,13,-1,0
https://wantzsolution.com/pu/new/wrong.html,2,284,1,117266,0,1,4,1,1
http://blog.pulipuli.info,2,1677,1,220624,4,0,221,-1,0
http://bagru.info/t/BySXSWap,2,288,1,9336,1,1,8,-1,0
http://southcut.com.au/classes/commons/pdf/Adobe-Log.php,3,-1,1,141312,0,1,24,1,1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAARyyl4VUMTlKUkJFTEI3UFRSQlJXSUVYVkYyRzlNNy4u,3,7765,1,32,5,0,9,1,1
https://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,2,4967,1,110915,1,1,6,1,1
https://endpointsportal.au-bbva-bancomerappnomina.cloud.goog,3,-1,1,112064,0,1,16,1,1
https://asoerxzs.000webhostapp.com/login.htm,3,1546,1,4669,2,1,0,1,1
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c,2,2047,1,109204,0,1,88,1,1
https://n9qyb.csb.app/,2,806,1,45133,1,1,16,1,1
