URL,Length,Result
http://wellbeingresort-ci.com/product/Made-in-China/Made-in-China/0ff6...,73,-1
http://league0flegends0xog6e.000webhostapp.com/...,50,-1
http://carcinogenic-quarte.000webhostapp.com/,45,-1
http://turborrejection.000webhostapp.com/,41,-1
http://po257710.000webhostapp.com/,34,-1
http://boughten-moisture.000webhostapp.com/,43,-1
https://bancooriginal.audixpress.com.br/audixpress/login.jsf...,63,-1
https://vevobahis829.com/,25,-1
http://vevobahis829.com,23,-1
https://vevoobahis.blogspot.com/,32,-1
http://vevoobahis.blogspot.com,30,-1
https://345vdcasino.com/,24,-1
http://345vdcasino.com,22,-1
https://409sekabet.com/,23,-1
http://409sekabet.com,21,-1
https://4sekabet.blogspot.com/,30,-1
http://4sekabet.blogspot.com,28,-1
https://perabetgirs.blogspot.com/,33,-1
http://perabetgirs.blogspot.com,31,-1
https://meritroyalbetotel.blogspot.com/,39,-1
http://meritroyalbetotel.blogspot.com,37,-1
https://mavibett11.blogspot.com/,32,-1
http://mavibett11.blogspot.com,30,-1
https://lunabet423.com/,23,-1
http://lunabet423.com,21,-1
https://holiganguncelgir.blogspot.com/,38,-1
http://holiganguncelgir.blogspot.com,36,-1
https://440grandbetting.com/,28,-1
http://440grandbetting.com,26,-1
https://elexusgirisim1.blogspot.com/,36,-1
http://elexusgirisim1.blogspot.com,34,-1
https://elexbet167.com/,23,-1
http://elexbet167.com,21,-1
https://celtabet2.blogspot.com/,31,-1
http://celtabet2.blogspot.com,29,-1
https://185betper.com/,22,-1
http://185betper.com,20,-1
https://betpergir4.blogspot.com/,32,-1
http://betpergir4.blogspot.com,30,-1
https://betcupum.blogspot.com/,30,-1
http://betcupum.blogspot.com,28,-1
https://186bahsegel.com/,24,-1
http://186bahsegel.com,22,-1
https://asyabahisgiris1.blogspot.com/,37,-1
http://asyabahisgiris1.blogspot.com,35,-1
https://65aresbet.com/,22,-1
http://65aresbet.com,20,-1
http://keepingclosekk.xyz/guessing/august22/#[email protected],62,-1
http://tripleagency.xyz/p/pp/Sign-in/app/index...,49,-1
http://tripleagency.xyz/p/pp/Sign-in,36,-1
https://pfcl.co.za/wp-admin/verify/paypal/activate/Update/index.php...,70,-1
https://pfcl.co.za/wp-admin/verify/paypal/activate/Update/app/index...,70,-1
https://ameriicanasemcasa.com/MeusProdutos/Prefetch.php?skullid=144202...,73,-1
http://ofertas-so-hoje-com.ddnslive.com/megaofertaimperdiveis/TVSAMSUN...,73,-1
https://wenco.co.za/wp-admin/verify/paypal/Update/app/index...,62,-1
https://wenco.co.za/wp-admin/verify/paypal/Update/index.php...,62,-1
http://atenditod2.sslblindado.com/BradescoToken/favorits/...,60,-1
https://atenditod2.sslblindado.com/BradescoToken/favorits...,60,-1
https://storage.googleapis.com/ourtime-security-center.appspot.com/%25...,73,-1
https://irs-gov.uc.r.appspot.com,32,-1
https://hmoai-shared.com/ViewHmoai-Shared/SharedInfo...,55,-1
https://beteebetgiris.blogspot.com/,35,-1
http://beteebetgiris.blogspot.com,33,-1
https://portsmouth.buzz/zonebiz/images/zock.php?irs.gov/coronavirus-ta...,73,-1
https://irs-gov.uc.r.appspot.com/irs.php?irs.gov/coronavirus-tax-relie...,73,-1
https://irs-gov.uc.r.appspot.com/,33,-1
https://urlz.fr/cBMP?h4y=5j7oYzcKOgBVuuyexhOwd01WGzE2b9rzpnz0lWqMZPFkh...,73,-1
http://sabordasversalhessoaquiconosco.com/?enc=468524715&fbclid=Iw...,69,-1
https://urlz.fr/cBMP?g0i=TLhCSdwMtF5MHiu9dA91tngrvssqGFD4lFaWrdj08OPYl...,73,-1
https://urlz.fr/cBMP?h4y=7baGX5DdDrzmU4atNeqMCuv7ZZ8ywjaCGXuShszjflULC...,73,-1
https://marrinx.de/wp-admin/server/dc33=.php,44,-1
https://hepsbahis01.blogspot.com/,33,-1
http://hepsbahis01.blogspot.com,31,-1
https://superbahisim1.blogspot.com/,35,-1
http://superbahisim1.blogspot.com,33,-1
https://intergirisi.blogspot.com/,33,-1
http://intergirisi.blogspot.com,31,-1
https://resbetsgiris.blogspot.com/,34,-1
http://resbetsgiris.blogspot.com,32,-1
https://urlz.fr/cBMP?h4y=zCiUAtBl6m1yd0Mrsy1qKITv6Y1HQ1XlOWqG822ktvAvD...,73,-1
https://urlz.fr/cBMP?h4y=VxpuQ6GUW5OgJzQv5JdXZIkRfNNADZj0VnW8G3yl5CEIn...,73,-1
https://urlz.fr/cBMP?g8l=btuufg3BdRe5y6UBguHjjNfKi7paNxtEzDsfLNKaH8M7d...,73,-1
https://urlz.fr/cBMP?g0i=TwimO7bN7Iazu3Z5t6Na2u1iAodbuSyVOBI0ZU8L75L8e...,73,-1
http://alertasynotificaciones-bancolombiasas.zz.com.ve/...,58,-1
https://www.paypaypunsejp.com,29,-1
https://pogodasub.com/2Ge6I0rd/4p0OksK6-inteligo/login.php?pid=z6hZnA...,72,-1
https://pogodasub.com/2Ge6I0rd/Ly6I98Se-ipko/login.php?pid=z6hZnA...,68,-1
https://pogodasub.com/2Ge6I0rd/hz6hZnA,38,-1
https://resicorphome.com/brian/srr/austin/,42,-1
https://kurier24-oplata.com/PzVxLK7l/WdJslUDi-inteligo/login.php?pid=z...,73,-1
https://kurier24-oplata.com/PzVxLK7l/3l0C88s4-ipko/login.php?pid=z6hZn...,73,-1
https://kurier24-oplata.com/PzVxLK7l/hz6hZnA,44,-1
http://pages-user-blocked2.cf/,30,-1
https://v.ht/7pzM,17,-1
http://cashappstimulus.com/,27,-1
https://adampaczka.com/oplata98,31,-1
http://attlogins.yolasite.com/,30,-1
http://91.240.85.235/sparkasse.de.html,38,-1
http://soporttttvirtua.atwebpages.com/login.php...,50,-1
https://aczvsczs.000webhostapp.com/login.htm,44,-1
https://eviteoperigocompreonlineaqui.com/oferta-do-dia/322120771/?gela...,73,-1
http://atenditod2.sslblindado.com/BradescoToken/favorits...,59,-1
https://ibraibraa.000webhostapp.com/recovery-Ibrai.html...,58,-1
https://pendingmessages.delivery.kidsfashion.com.mx/postmaster_logs/05...,73,-1
https://pt.cam.exposed/,23,-1
https://it.cam.exposed/,23,-1
https://ru.cam.exposed/,23,-1
https://es.cam.exposed/,23,-1
https://fr.cam.exposed/,23,-1
https://de.cam.exposed/,23,-1
http://acc-notification-security.my.id/,39,-1
https://bit.ly/2SJ2DIP,22,-1
http://fbs101088810-com.preview-domain.com/,43,-1
https://www.paypaypunsejp.com/,30,-1
https://blandaflats.buzz/tim/eAgqsVqudR7WF5Au65n6PIimvgHMtXEiyUTzlsAVc...,73,-1
http://srv88182.ht-test.ru/working/[email protected],52,-1
http://grupo-bancolombia.com,28,-1
http://grupo-bancolombia.com/,29,-1
https://allsenditnow.weebly.com/,32,-1
https://apzscdz.000webhostapp.com/login.htm,43,-1
http://clientebanrural-appvirtual.com/cb/pages/jsp-ns/login-cons/...,68,-1
https://account-update.mixh.jp/amazon.co.jp/,44,-1
https://juntnaodeixaremos.com/MeusProdutos/Prefetch.php?skullid=360564...,73,-1
https://aolfbsetting.wixsite.com/setting,40,-1
https://settingfb71.webnode.com/,32,-1
https://sistem-in-kunci.webnode.com/,36,-1
https://elina-reimane.000webhostapp.com/recovery-inbox-.html...,63,-1
https://pintsizedtreasures.com/wp-includes/IXR/PayPal/...,57,-1
https://pintsizedtreasures.com/wp-includes/IXR/PayPal/app/index...,66,-1
https://vevobahsgirisim.blogspot.com/,37,-1
http://vevobahsgirisim.blogspot.com,35,-1
https://vevobahis211.blogspot.com/,34,-1
http://vevobahis211.blogspot.com,32,-1
http://corpeletro.com/mobile/login.php?enc=1,44,-1
http://saldaodo-bahianinho.com/mobile/login.php?enc=1...,56,-1
http://arenda167042.000webhostapp.com/,38,-1
http://boxberrydostavka.000webhostapp.com/,42,-1
http://boxbery.000webhostapp.com/,33,-1
http://boommusicfree.000webhostapp.com/,39,-1
http://faceb00kserver.000webhostapp.com/,40,-1
http://wellbeingresort-ci.com/product/Made-in-China/Made-in-China/0ff6...,73,-1
http://league0flegends0xog6e.000webhostapp.com/...,50,-1
http://carcinogenic-quarte.000webhostapp.com/,45,-1
http://turborrejection.000webhostapp.com/,41,-1
http://po257710.000webhostapp.com/,34,-1
http://boughten-moisture.000webhostapp.com/,43,-1
https://bancooriginal.audixpress.com.br/audixpress/login.jsf...,63,-1
https://vevobahis829.com/,25,-1
http://vevobahis829.com,23,-1
https://vevoobahis.blogspot.com/,32,-1
http://vevoobahis.blogspot.com,30,-1
https://345vdcasino.com/,24,-1
http://345vdcasino.com,22,-1
https://409sekabet.com/,23,-1
http://409sekabet.com,21,-1
https://4sekabet.blogspot.com/,30,-1
http://4sekabet.blogspot.com,28,-1
https://perabetgirs.blogspot.com/,33,-1
http://perabetgirs.blogspot.com,31,-1
https://meritroyalbetotel.blogspot.com/,39,-1
http://meritroyalbetotel.blogspot.com,37,-1
https://mavibett11.blogspot.com/,32,-1
http://mavibett11.blogspot.com,30,-1
https://lunabet423.com/,23,-1
http://lunabet423.com,21,-1
https://holiganguncelgir.blogspot.com/,38,-1
http://holiganguncelgir.blogspot.com,36,-1
https://440grandbetting.com/,28,-1
http://440grandbetting.com,26,-1
https://elexusgirisim1.blogspot.com/,36,-1
http://elexusgirisim1.blogspot.com,34,-1
https://elexbet167.com/,23,-1
http://elexbet167.com,21,-1
https://celtabet2.blogspot.com/,31,-1
http://celtabet2.blogspot.com,29,-1
https://185betper.com/,22,-1
http://185betper.com,20,-1
https://betpergir4.blogspot.com/,32,-1
http://betpergir4.blogspot.com,30,-1
https://betcupum.blogspot.com/,30,-1
http://betcupum.blogspot.com,28,-1
https://186bahsegel.com/,24,-1
http://186bahsegel.com,22,-1
https://asyabahisgiris1.blogspot.com/,37,-1
http://asyabahisgiris1.blogspot.com,35,-1
https://65aresbet.com/,22,-1
http://65aresbet.com,20,-1
http://keepingclosekk.xyz/guessing/august22/#[email protected],62,-1
http://tripleagency.xyz/p/pp/Sign-in/app/index...,49,-1
http://tripleagency.xyz/p/pp/Sign-in,36,-1
https://pfcl.co.za/wp-admin/verify/paypal/activate/Update/index.php...,70,-1
https://pfcl.co.za/wp-admin/verify/paypal/activate/Update/app/index...,70,-1
https://ameriicanasemcasa.com/MeusProdutos/Prefetch.php?skullid=144202...,73,-1
http://ofertas-so-hoje-com.ddnslive.com/megaofertaimperdiveis/TVSAMSUN...,73,-1
https://wenco.co.za/wp-admin/verify/paypal/Update/app/index...,62,-1
https://wenco.co.za/wp-admin/verify/paypal/Update/index.php...,62,-1
http://atenditod2.sslblindado.com/BradescoToken/favorits/...,60,-1
https://atenditod2.sslblindado.com/BradescoToken/favorits...,60,-1
https://storage.googleapis.com/ourtime-security-center.appspot.com/%25...,73,-1
https://irs-gov.uc.r.appspot.com,32,-1
https://hmoai-shared.com/ViewHmoai-Shared/SharedInfo...,55,-1
https://beteebetgiris.blogspot.com/,35,-1
http://beteebetgiris.blogspot.com,33,-1
https://portsmouth.buzz/zonebiz/images/zock.php?irs.gov/coronavirus-ta...,73,-1
https://irs-gov.uc.r.appspot.com/irs.php?irs.gov/coronavirus-tax-relie...,73,-1
https://irs-gov.uc.r.appspot.com/,33,-1
https://urlz.fr/cBMP?h4y=5j7oYzcKOgBVuuyexhOwd01WGzE2b9rzpnz0lWqMZPFkh...,73,-1
http://sabordasversalhessoaquiconosco.com/?enc=468524715&fbclid=Iw...,69,-1
https://urlz.fr/cBMP?g0i=TLhCSdwMtF5MHiu9dA91tngrvssqGFD4lFaWrdj08OPYl...,73,-1
https://urlz.fr/cBMP?h4y=7baGX5DdDrzmU4atNeqMCuv7ZZ8ywjaCGXuShszjflULC...,73,-1
https://marrinx.de/wp-admin/server/dc33=.php,44,-1
https://hepsbahis01.blogspot.com/,33,-1
http://hepsbahis01.blogspot.com,31,-1
https://superbahisim1.blogspot.com/,35,-1
http://superbahisim1.blogspot.com,33,-1
https://intergirisi.blogspot.com/,33,-1
http://intergirisi.blogspot.com,31,-1
https://resbetsgiris.blogspot.com/,34,-1
http://resbetsgiris.blogspot.com,32,-1
https://urlz.fr/cBMP?h4y=zCiUAtBl6m1yd0Mrsy1qKITv6Y1HQ1XlOWqG822ktvAvD...,73,-1
https://urlz.fr/cBMP?h4y=VxpuQ6GUW5OgJzQv5JdXZIkRfNNADZj0VnW8G3yl5CEIn...,73,-1
https://urlz.fr/cBMP?g8l=btuufg3BdRe5y6UBguHjjNfKi7paNxtEzDsfLNKaH8M7d...,73,-1
https://urlz.fr/cBMP?g0i=TwimO7bN7Iazu3Z5t6Na2u1iAodbuSyVOBI0ZU8L75L8e...,73,-1
http://alertasynotificaciones-bancolombiasas.zz.com.ve/...,58,-1
https://www.paypaypunsejp.com,29,-1
https://restoremyaccounts-paypal.ooguy.com/?oo...,49,-1
https://bom.to/lD75la,21,-1
http://www.htyunigz.xyz/manager/bottlees/,41,-1
https://altaja.com.py/thecrowngroup/tcwoodinc/u.php...,54,-1
http://www.oldrepublictitlle.com/gdd/ffloretss...,49,-1
http://www.churrascariameinhaus.com.br/novosite/respondi/compte/verifi...,73,-1
http://www.autorizador5.com.br/wp-content/plugins/akismet/compte/verif...,73,-1
https://verify-process.netltoolsverfication.com/help/d4150...,61,-1
https://verify-process.netltoolsverfication.com/help/5a6b1...,61,-1
https://verify-process.netltoolsverfication.com/help...,55,-1
https://starunitedregistry.top/rpmservicesltd/Team2...,54,-1
https://populacefunding.com/netf/f58c9875ac84dfe1fbe91b918773d050...,68,-1
https://chefengine.com/boa3/signon,34,-1
http://office-microsofts.dns.army/outlook-renew/support...,58,-1
http://myaccount-notification-sms-3d.u721433snd.ha004.t.justns.ru/appt...,73,-1
http://mail.auca.ac.rw/d1,25,-1
http://eclecticstate.com/chase/bd7e3db2ae9d5c2c505ab8c2e3544205...,66,-1
http://churrascariameinhaus.com.br/novosite/respondi/compte/verifier/A...,73,-1
http://1dtracker.com/paypal-update/-en,38,-1
http://162.241.72.243/outlook.office,36,-1
https://pogodasub.com/2Ge6I0rd/4p0OksK6-inteligo/login.php?pid=z6hZnA...,72,-1
https://pogodasub.com/2Ge6I0rd/Ly6I98Se-ipko/login.php?pid=z6hZnA...,68,-1
https://pogodasub.com/2Ge6I0rd/hz6hZnA,38,-1
https://resicorphome.com/brian/srr/austin/,42,-1
https://kurier24-oplata.com/PzVxLK7l/WdJslUDi-inteligo/login.php?pid=z...,73,-1
https://kurier24-oplata.com/PzVxLK7l/3l0C88s4-ipko/login.php?pid=z6hZn...,73,-1
https://kurier24-oplata.com/PzVxLK7l/hz6hZnA,44,-1
http://pages-user-blocked2.cf/,30,-1
https://v.ht/7pzM,17,-1
http://cashappstimulus.com/,27,-1
https://adampaczka.com/oplata98,31,-1
http://attlogins.yolasite.com/,30,-1
http://91.240.85.235/sparkasse.de.html,38,-1
http://soporttttvirtua.atwebpages.com/login.php...,50,-1
https://aczvsczs.000webhostapp.com/login.htm,44,-1
https://eviteoperigocompreonlineaqui.com/oferta-do-dia/322120771/?gela...,73,-1
http://atenditod2.sslblindado.com/BradescoToken/favorits...,59,-1
https://ibraibraa.000webhostapp.com/recovery-Ibrai.html...,58,-1
https://pendingmessages.delivery.kidsfashion.com.mx/postmaster_logs/05...,73,-1
https://pt.cam.exposed/,23,-1
https://it.cam.exposed/,23,-1
https://ru.cam.exposed/,23,-1
https://es.cam.exposed/,23,-1
https://fr.cam.exposed/,23,-1
https://de.cam.exposed/,23,-1
http://acc-notification-security.my.id/,39,-1
https://bit.ly/2SJ2DIP,22,-1
http://fbs101088810-com.preview-domain.com/,43,-1
https://www.paypaypunsejp.com/,30,-1
https://blandaflats.buzz/tim/eAgqsVqudR7WF5Au65n6PIimvgHMtXEiyUTzlsAVc...,73,-1
http://srv88182.ht-test.ru/working/[email protected],52,-1
http://grupo-bancolombia.com,28,-1
http://grupo-bancolombia.com/,29,-1
https://allsenditnow.weebly.com/,32,-1
https://apzscdz.000webhostapp.com/login.htm,43,-1
http://clientebanrural-appvirtual.com/cb/pages/jsp-ns/login-cons/...,68,-1
https://account-update.mixh.jp/amazon.co.jp/,44,-1
https://juntnaodeixaremos.com/MeusProdutos/Prefetch.php?skullid=360564...,73,-1
https://aolfbsetting.wixsite.com/setting,40,-1
https://settingfb71.webnode.com/,32,-1
https://sistem-in-kunci.webnode.com/,36,-1
https://elina-reimane.000webhostapp.com/recovery-inbox-.html...,63,-1
https://pintsizedtreasures.com/wp-includes/IXR/PayPal/...,57,-1
https://pintsizedtreasures.com/wp-includes/IXR/PayPal/app/index...,66,-1
https://vevobahsgirisim.blogspot.com/,37,-1
http://vevobahsgirisim.blogspot.com,35,-1
https://vevobahis211.blogspot.com/,34,-1
http://vevobahis211.blogspot.com,32,-1
http://corpeletro.com/mobile/login.php?enc=1,44,-1
http://saldaodo-bahianinho.com/mobile/login.php?enc=1...,56,-1
http://arenda167042.000webhostapp.com/,38,-1
http://boxberrydostavka.000webhostapp.com/,42,-1
http://boxbery.000webhostapp.com/,33,-1
http://boommusicfree.000webhostapp.com/,39,-1
http://faceb00kserver.000webhostapp.com/,40,-1
http://wellbeingresort-ci.com/product/Made-in-China/Made-in-China/0ff6...,73,-1
http://league0flegends0xog6e.000webhostapp.com/...,50,-1
http://carcinogenic-quarte.000webhostapp.com/,45,-1
http://turborrejection.000webhostapp.com/,41,-1
http://po257710.000webhostapp.com/,34,-1
http://boughten-moisture.000webhostapp.com/,43,-1
https://bancooriginal.audixpress.com.br/audixpress/login.jsf...,63,-1
https://vevobahis829.com/,25,-1
http://vevobahis829.com,23,-1
https://vevoobahis.blogspot.com/,32,-1
http://vevoobahis.blogspot.com,30,-1
https://345vdcasino.com/,24,-1
http://345vdcasino.com,22,-1
https://409sekabet.com/,23,-1
http://409sekabet.com,21,-1
https://4sekabet.blogspot.com/,30,-1
http://4sekabet.blogspot.com,28,-1
https://perabetgirs.blogspot.com/,33,-1
http://perabetgirs.blogspot.com,31,-1
https://meritroyalbetotel.blogspot.com/,39,-1
http://meritroyalbetotel.blogspot.com,37,-1
https://mavibett11.blogspot.com/,32,-1
http://mavibett11.blogspot.com,30,-1
https://lunabet423.com/,23,-1
http://lunabet423.com,21,-1
https://holiganguncelgir.blogspot.com/,38,-1
http://holiganguncelgir.blogspot.com,36,-1
https://440grandbetting.com/,28,-1
http://440grandbetting.com,26,-1
https://elexusgirisim1.blogspot.com/,36,-1
http://elexusgirisim1.blogspot.com,34,-1
https://elexbet167.com/,23,-1
http://elexbet167.com,21,-1
https://celtabet2.blogspot.com/,31,-1
http://celtabet2.blogspot.com,29,-1
https://185betper.com/,22,-1
http://185betper.com,20,-1
https://betpergir4.blogspot.com/,32,-1
http://betpergir4.blogspot.com,30,-1
https://betcupum.blogspot.com/,30,-1
http://betcupum.blogspot.com,28,-1
https://186bahsegel.com/,24,-1
http://186bahsegel.com,22,-1
https://asyabahisgiris1.blogspot.com/,37,-1
http://asyabahisgiris1.blogspot.com,35,-1
https://65aresbet.com/,22,-1
http://65aresbet.com,20,-1
http://keepingclosekk.xyz/guessing/august22/#[email protected],62,-1
http://tripleagency.xyz/p/pp/Sign-in/app/index...,49,-1
http://tripleagency.xyz/p/pp/Sign-in,36,-1
https://pfcl.co.za/wp-admin/verify/paypal/activate/Update/index.php...,70,-1
https://pfcl.co.za/wp-admin/verify/paypal/activate/Update/app/index...,70,-1
https://ameriicanasemcasa.com/MeusProdutos/Prefetch.php?skullid=144202...,73,-1
http://ofertas-so-hoje-com.ddnslive.com/megaofertaimperdiveis/TVSAMSUN...,73,-1
https://wenco.co.za/wp-admin/verify/paypal/Update/app/index...,62,-1
https://wenco.co.za/wp-admin/verify/paypal/Update/index.php...,62,-1
http://atenditod2.sslblindado.com/BradescoToken/favorits/...,60,-1
https://atenditod2.sslblindado.com/BradescoToken/favorits...,60,-1
https://storage.googleapis.com/ourtime-security-center.appspot.com/%25...,73,-1
https://irs-gov.uc.r.appspot.com,32,-1
https://hmoai-shared.com/ViewHmoai-Shared/SharedInfo...,55,-1
https://beteebetgiris.blogspot.com/,35,-1
http://beteebetgiris.blogspot.com,33,-1
https://portsmouth.buzz/zonebiz/images/zock.php?irs.gov/coronavirus-ta...,73,-1
https://irs-gov.uc.r.appspot.com/irs.php?irs.gov/coronavirus-tax-relie...,73,-1
https://irs-gov.uc.r.appspot.com/,33,-1
https://urlz.fr/cBMP?h4y=5j7oYzcKOgBVuuyexhOwd01WGzE2b9rzpnz0lWqMZPFkh...,73,-1
http://sabordasversalhessoaquiconosco.com/?enc=468524715&fbclid=Iw...,69,-1
https://urlz.fr/cBMP?g0i=TLhCSdwMtF5MHiu9dA91tngrvssqGFD4lFaWrdj08OPYl...,73,-1
https://urlz.fr/cBMP?h4y=7baGX5DdDrzmU4atNeqMCuv7ZZ8ywjaCGXuShszjflULC...,73,-1
https://marrinx.de/wp-admin/server/dc33=.php,44,-1
https://hepsbahis01.blogspot.com/,33,-1
http://hepsbahis01.blogspot.com,31,-1
https://superbahisim1.blogspot.com/,35,-1
http://superbahisim1.blogspot.com,33,-1
https://intergirisi.blogspot.com/,33,-1
http://intergirisi.blogspot.com,31,-1
https://resbetsgiris.blogspot.com/,34,-1
http://resbetsgiris.blogspot.com,32,-1
https://urlz.fr/cBMP?h4y=zCiUAtBl6m1yd0Mrsy1qKITv6Y1HQ1XlOWqG822ktvAvD...,73,-1
https://urlz.fr/cBMP?h4y=VxpuQ6GUW5OgJzQv5JdXZIkRfNNADZj0VnW8G3yl5CEIn...,73,-1
https://urlz.fr/cBMP?g8l=btuufg3BdRe5y6UBguHjjNfKi7paNxtEzDsfLNKaH8M7d...,73,-1
https://urlz.fr/cBMP?g0i=TwimO7bN7Iazu3Z5t6Na2u1iAodbuSyVOBI0ZU8L75L8e...,73,-1
http://alertasynotificaciones-bancolombiasas.zz.com.ve/...,58,-1
https://www.paypaypunsejp.com,29,-1
https://restoremyaccounts-paypal.ooguy.com/?oo...,49,-1
https://bom.to/lD75la,21,-1
http://www.htyunigz.xyz/manager/bottlees/,41,-1
https://altaja.com.py/thecrowngroup/tcwoodinc/u.php...,54,-1
http://www.oldrepublictitlle.com/gdd/ffloretss...,49,-1
http://www.churrascariameinhaus.com.br/novosite/respondi/compte/verifi...,73,-1
http://www.autorizador5.com.br/wp-content/plugins/akismet/compte/verif...,73,-1
https://verify-process.netltoolsverfication.com/help/d4150...,61,-1
https://verify-process.netltoolsverfication.com/help/5a6b1...,61,-1
https://verify-process.netltoolsverfication.com/help...,55,-1
https://starunitedregistry.top/rpmservicesltd/Team2...,54,-1
https://populacefunding.com/netf/f58c9875ac84dfe1fbe91b918773d050...,68,-1
https://chefengine.com/boa3/signon,34,-1
http://office-microsofts.dns.army/outlook-renew/support...,58,-1
http://myaccount-notification-sms-3d.u721433snd.ha004.t.justns.ru/appt...,73,-1
http://mail.auca.ac.rw/d1,25,-1
http://eclecticstate.com/chase/bd7e3db2ae9d5c2c505ab8c2e3544205...,66,-1
http://churrascariameinhaus.com.br/novosite/respondi/compte/verifier/A...,73,-1
http://1dtracker.com/paypal-update/-en,38,-1
http://162.241.72.243/outlook.office,36,-1
http://aestheticfar.com/file/indexa.php?P=AAMkADcyMWNlOGU4LTA1MTctNGU5...,73,-1
http://cbahiateajuda.com/mobile/login.php?enc=1...,50,-1
http://rzo2020.com/mobile/login.php?enc=1,41,-1
https://xrtwf.weblium.site/,27,-1
http://soleillosa.temp.swtest.ru/90faf268e7eab91975d0fc1846bad0ef/inde...,73,-1
https://mms-sms0873432486.webnode.sk/,37,-1
http://modelehaus.temp.swtest.ru/ccc6c53b1f210446ca3070b3ec0828c7/inde...,73,-1
http://ensomecome.temp.swtest.ru/1f72e258ff730035f2a1fb6637f562c2/inde...,73,-1
https://pyhvt.weblium.site/,27,-1
https://enticingse.com/fr-orange/?s1=1ML&s2=30f3e136-caaa-4931-b76...,69,-1
https://mms-swr07676566553.webnode.at/,38,-1
https://serviceassistanceclientmessagerieconnect.webnode.sk/...,63,-1
https://telephone-messagerie.web.app/,37,-1
http://votre-facture.com/Or/14f9518c8b937874621f29425161acec/...,64,-1
https://mms-sms0766645356.webnode.sk/,37,-1
http://casaderepousoreviver.com.br/js/nqjh/solve.php?check=3&id=lj...,69,-1
http://saldao-casasbahia-fritadeira.com/2020/mobile/login.php?enc=1...,70,-1
https://nsp-wp.sprz.at/enQsig/link?id=AVIAAAB4BE_CgOTeLtXIcWsvYs2S76AA...,73,-1
https://service-telefo.cloudaccess.host/wp-content/aruba/id5S74HGwseDl...,73,-1
https://service-telefo.cloudaccess.host/wp-content/aruba/id5S74HGwseDl...,73,-1
http://www.google.com,21,1
http://youtube.com,18,1
http://apple.com,16,1
http://play.google.com,22,1
http://support.google.com,25,1
http://www.blogger.com,22,1
http://microsoft.com,20,1
http://docs.google.com,22,1
http://wordpress.org,20,1
http://en.wikipedia.org,23,1
http://linkedin.com,19,1
http://plus.google.com,22,1
http://cloudflare.com,21,1
http://adobe.com,16,1
http://maps.google.com,22,1
http://drive.google.com,23,1
http://youtu.be,15,1
http://googleusercontent.com,28,1
http://vimeo.com,16,1
http://mozilla.org,18,1
http://accounts.google.com,26,1
http://europa.eu,16,1
http://sites.google.com,23,1
http://facebook.com,19,1
http://istockphoto.com,22,1
http://medium.com,17,1
http://vk.com,13,1
http://amazon.com,17,1
http://bp.blogspot.com,22,1
http://github.com,17,1
http://bbc.co.uk,16,1
http://cnn.com,14,1
http://creativecommons.org,26,1
http://myspace.com,18,1
http://jimdofree.com,20,1
http://line.me,14,1
http://msn.com,14,1
http://bbc.com,14,1
http://developers.google.com,28,1
http://slideshare.net,21,1
http://www.yahoo.com,20,1
http://whatsapp.com,19,1
http://forbes.com,17,1
http://t.me,11,1
http://nih.gov,14,1
http://gstatic.com,18,1
http://live.com,15,1
http://google.es,16,1
http://dailymotion.com,22,1
http://photos.google.com,24,1
http://nytimes.com,18,1
http://dropbox.com,18,1
http://theguardian.com,22,1
http://google.fr,16,1
http://news.yahoo.com,21,1
http://policies.google.com,26,1
http://google.co.jp,19,1
http://imdb.com,15,1
http://uol.com.br,17,1
http://google.de,16,1
http://es.wikipedia.org,23,1
http://washingtonpost.com,25,1
http://hugedomains.com,22,1
http://fr.wikipedia.org,23,1
http://networkadvertising.org,29,1
http://mail.ru,14,1
http://pt.wikipedia.org,23,1
http://google.co.uk,19,1
http://feedburner.com,21,1
http://mail.google.com,22,1
http://w3.org,13,1
http://wikimedia.org,20,1
http://paypal.com,17,1
http://who.int,14,1
http://news.google.com,22,1
http://google.com.br,20,1
http://reuters.com,18,1
http://globo.com,16,1
http://booking.com,18,1
http://office.com,17,1
http://translate.google.com,27,1
http://privacyshield.gov,24,1
http://samsung.com,18,1
http://harvard.edu,18,1
http://cdc.gov,14,1
http://amazon.co.jp,19,1
http://wikia.com,16,1
http://code.google.com,22,1
http://change.org,17,1
http://youronlinechoices.com,28,1
http://techcrunch.com,21,1
http://ebay.com,15,1
http://un.org,13,1
http://thesun.co.uk,19,1
http://goo.gl,13,1
http://bing.com,15,1
http://wsj.com,14,1
http://mediafire.com,20,1
http://aboutads.info,20,1
http://hatena.ne.jp,19,1
http://opera.com,16,1
http://pinterest.com,20,1
http://telegraph.co.uk,22,1
http://files.wordpress.com,26,1
http://cpanel.net,17,1
http://myaccount.google.com,27,1
http://buydomains.com,21,1
http://tools.google.com,23,1
http://rakuten.co.jp,20,1
http://fandom.com,17,1
http://independent.co.uk,24,1
http://indiatimes.com,21,1
http://rt.com,13,1
http://bloomberg.com,20,1
http://huffingtonpost.com,25,1
http://ok.ru,12,1
http://abcnews.go.com,21,1
http://amazon.de,16,1
http://google.it,16,1
http://gravatar.com,19,1
http://archive.org,18,1
http://ipv4.google.com,22,1
http://terra.com.br,19,1
http://draft.blogger.com,24,1
http://aliexpress.com,21,1
